 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
6401,2021,FEBRERO,2/6/2021,SABADO,15:00:00,EXCESO DE VELOCIDAD,EN TRAMITE,PLANTA DE RADIO,COLONIA,LA UNIDAD,CALLE,UNIDAD POPULAR,"25.791405, -100.412971",PARTICULARES
6168,2021,FEBRERO,2/6/2021,SABADO,16:12:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,AVIANA,AVENIDA,AV. JUAREZ,"25.798064, -100.312307",PARTICULARES
6402,2021,FEBRERO,2/6/2021,SABADO,16:30:00,INVASION DE CARRIL,FINIQUITADO,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,CARRETERA,LIBRAMIENTO NORESTE,"25.816254, -100.35803",PARTICULARES
6390,2021,FEBRERO,2/6/2021,SABADO,18:00:00,NO CEDER DERECHO DE PASO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PRIV. DE ANAHUAC,AVENIDA,AV. SENDERO,"25.769713, -100.277167",PARTICULARES
6284,2021,FEBRERO,2/6/2021,SABADO,19:50:00,FALLA DE VEHICULO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LAZARO CARDENAS,CARRETERA,CAMINO A LAS PEDRERAS,"25.817911, -100.396134",MUNICIPALES
6285,2021,FEBRERO,2/7/2021,DOMINGO,3:54:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,PASO CUCHARAS,CARRETERA,LIBRAMIENTO NORESTE,"25.817428, -100.347357",CODE
6264,2021,FEBRERO,6/7/2021,DOMINGO,5:48:00,ESTADO DE EBRIEDAD,EN TRAMITE,PLANTA DE RADIO,COLONIA,MONTE HOREB,CARRETERA,RAUL SALINAS,"25.797362, -100.338028",PARTICULARES
6438,2021,FEBRERO,2/7/2021,DOMINGO,10:15:00,DISTRACCION,EN TRAMITE,PLANTA DE RADIO,COLONIA,JARDINES DEL CANADA,AVENIDA,JARDINES DEL CANDA,"25.802057, -100.307583",PARTICULAR
6286,2021,FEBRERO,2/8/2021,LUNES,20:04:00,FALTA DE PERICIA,EN TRAMITE,PLANTA DE RADIO,COLONIA,PRIVADA CAMINO REAL,CARRETERA,LIBRAMIENTO NOROESTE,"25.81087, -100.391123",PARTICULAR
4585,2021,FEBRERO,2/9/2021,MARTES,15:59:00,PEATON,EN TRAMITE,PLANTA DE RADIO,COLONIA,CERRADAS DE ANAHUAC,AVENIDA,REPUBLICA MEXICANA,"25.770264, -100.272462",PEATON
6407,2021,FEBRERO,2/9/2021,MARTES,17:40:00,INVASION PARCIA DE CARRIL,FINIQUITADO,PLANTA DE RADIO,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARRETERA LAREDO,"25.802939, -100.27633",PARTICULAR
6288,2021,FEBRERO,2/9/2021,MARTES,20:57:00,NO CEDER LE PASO,EN TRAMITE,PLANTA DE RADIO,COLONIA,SANTA MARTHA,AVENIDA,SANTA MONICA,"25.801128, -100.388103",PARTICULAR
6405,2021,FEBRERO,2/10/2021,MIERCOLES,10:50:00,OTRO,FINIQUITADO,PLANTA DE RADIO,COLONIA,LADERDAS DE SAN MIGUEL,AVENIDA,CONSTITUCION,"25.840627, -100.407335",PARTICULAR
6409,2021,FEBRERO,2/10/2021,MIERCOLES,14:33:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,CARRETERA COLOMBIA,"25.825492, -100.29541",PARTICULAR
6391,2021,FEBRERO,2/10/2021,MIERCOLES,17:57:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,NIÑOS HEROES,CARRETERA,CARRETERA COLOMBIA,"25.797693, -100.293311",PARTICULAR
5913,2021,FEBRERO,2/10/2021,MIERCOLES,20:39:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,SAN MIGUEL RESIDENCIAL,AVENIDA,AV. SAN MIGUEL,"25.841764, -100.374422",PARTICULAR
6443,2021,FEBRERO,2/11/2021,JUEVES,9:46:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,LAS MALVINAS,CARRETERA,CARRETERA COLOMBIA,"25.795822, -100.293353",PARTICULAR
6410,2021,FEBRERO,2/11/2021,JUEVES,10:00:00,FALLA DE VEHICULO,FINIQUITADO,PLANTA DE RADIO,COLONIA,FERNANDO AMILPA,CARRETERA,CARRETERA LAREDO,"25.810771, -100.271681",PARTICULAR
6471,2021,FEBRERO,2/11/2021,JUEVES,10:36:00,EXCESO DE VELOCIDAD,EN TRAMITE,PLANTA DE RADIO,COLONIA,PARQUE INDUSTRIAL,AVENIDA,AV. SENDERO,"25.765855, -100.30537",MUNICIPALES
6469,2021,FEBRERO,2/11/2021,JUEVES,11:12:00,NO RESPETAR ALTO,EN TRAMITE,PLANTA DE RADIO,FRACCIONAMIENTO,VENECIA,AVENIDA,SANTA BARBARA,"25.772697, -100.312179",MUNICIPALES
6432,2021,FEBRERO,2/11/2021,JUEVES,11:46:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,LA CANTERA,CARRETERA,AV. CONCORDIA,"25.785439, -100.269803",PARTICULAR
6456,2021,FEBRERO,2/11/2021,JUEVES,15:48:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,18 DE OCTUBRE,CALLE,LA RIBEREÑA,"25.796883, -100.402004",PARTICULAR
6433,2021,FEBRERO,2/11/2021,JUEVES,18:00:00,NO GUARDAR DISTANCIA,EN TRAMITE,PLANTA DE RADIO,COLONIA,VALLE DEL CANADA,AVENIDA,AV. SENDERO,"25.767815, -100.291683",PARTICULAR
6267,2021,FEBRERO,2/11/2021,JUEVES,23:55:00,CONDICIONES DEL CAMINO,EN TRAMITE,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,AVENIDA,MANUEL BARRAGAN,"25.776357, -100.303926",MUNICIPALES
6506,2021,FEBRERO,2/12/2021,VIERNES,12:15:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,SOCRATES RIZO,CARRETERA,CARRETERA MONCLOVA,"25.81984, -100.29486",PARTICULAR
6373,2021,FEBRERO,2/12/2021,VIERNES,12:50:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,AVENIDA,BARRAGAN,"25.765855, -100.30537",MUNICIPALES
6414,2021,FEBRERO,2/12/2021,VIERNES,13:00:00,FALTA DE PERICIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,MONCLOVITA,CARRETERA,CAMINO A LAS PEDRERAS,"25.811128, -100.391369",PARTICULAR
6435,2021,FEBRERO,2/12/2021,VIERNES,19:12:00,FALTA DE PERICIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE INDUSTRIAL,AVENIDA,LAS TORRES,"25.806663, -100.349412",PARTICULAR
6272,2021,FEBRERO,2/13/2021,SABADO,23:40:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,LIBRAMIENTO NORESTE,"25.826347, -100.290927",PARTICULAR
6273,2021,FEBRERO,2/13/2021,SABADO,7:15:00,NO GUARDAR DISTANCIA,EN TRAMITE,PLANTA DE RADIO,COLONIA,NIÑOS HEROES,CARRETERA,CARRETERA COLOMBIA,"25.809881, -100.294297",PARTICULARES
6496,2021,FEBRERO,2/13/2021,SABADO,10:00:00,EXCESO DE VELOCIDAD,EN TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE ESCOBEDO,AVENIDA,AV. RAUL SALINAS,"25.786235, -100.321096",PARTICULARES
6398,2021,FEBRERO,2/13/2021,SABADO,19:40:00,REVERSA SIN PRECAUCION,EN TRAMITE,PLANTA DE RADIO,COLONIA,LA PROVIDENCIA,CALLE,LAGUNA DE ALVARADO,"25.843295, -100.378771",PARTICULARES
6462,2021,FEBRERO,2/13/2021,SABADO,21:00:00,CAIDA DE CABLES,EN TRAMITE,PLANTA DE RADIO,COLONIA,HACIENDA DE ESCOBEDO,CALLE,HACIENDA DE ESCOBEDO,"25.782806, -100.307056",PARTICULARES
6516,2021,FEBRERO,2/13/2021,SABADO,23:03:00,PERDIDA DE CONTROL,FINIQUITADO,PLANTA DE RADIO,COLONIA,RESIDENCIAL ESCOBEDO,AVENIDA,AV. JUAREZ,"25.794147, -100.308761",PARTICULARES
5914,2021,FEBRERO,2/14/2021,DOMINGO,3:08:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,PRIV. CAMINO REAL,AVENIDA,SANTA ENGRACIA,"25.808292, -100.389324",MUNICIPALES
6498,2021,FEBRERO,2/14/2021,DOMINGO,16:37:00,NO RESPETAR ALTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LADERAS DE SAN MIGUEL,AVENIDA,CONSTITUCION,"25.840627, -100.407335",PARTICULAR
6499,2021,FEBRERO,2/14/2021,DOMINGO,19:30:00,PERDIDA DE CONTROL,FINIQUITADO,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,AVENIDA,MANUEL BARRAGAN,"25.770039, -100.304768",MUNICIPALES
6464,2021,FEBRERO,2/15/2021,LUNES,0:50:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,PROVILEON,CALLE,CERRO DEL AGUILA,"25.782467, -100.336527",PARTICULAR
6507,2021,FEBRERO,2/15/2021,LUNES,9:58:00,INVASION PARCIAL DE CARRIL,FINIQUITADO,PLANTA DE RADIO,COLONIA,EX HACIENDA EL CANADA,CARRETERA,CARRETERA LAREDO,"25.780708, -100.285865",PARTICULAR
6482,2021,FEBRERO,2/15/2021,LUNES,15:30:00,FALLA DE VEHICULO,EN TRAMITE,PLANTA DE RADIO,COLONIA,PASO CUCHARAS,CARRETERA,LIBRAMIENTO NORESTE,"25.817428, -100.347357",PARTICULAR
6459,2021,FEBRERO,2/15/2021,LUNES,21:00:00,NO RESPETAR EL ALTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,ANAHUAC SAN PATRICIO,CARRETERA,CARRETERA COLOMBIA,"25.786545, -100.292491",PARTICULAR
6460,2021,FEBRERO,2/16/2021,MARTES,7:10:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,NIÑOS HEROES,CARRETERA,CARRETERA COLOMBIA,"25.802451, -100.293705",MUNICIPALES
6517,2021,FEBRERO,2/16/2021,MARTES,8:45:00,DISTRACCION,FINIQUITADO,PLANTA DE RADIO,COLONIA,CENTRO ESCOBEDO,AVENIDA,BENITO JUAREZ,"25.809504, -100.332035",PARTICULAR
6274,2021,FEBRERO,2/16/2021,MARTES,11:39:00,NO RESPETAR ALTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,FERNANDOA MILPA,CARRETERA,CARRETERA LAREDO,"25.810771, -100.271681",PARTICULAR
6526,2021,FEBRERO,2/16/2021,MARTES,18:20:00,FALTA DE PERICIA,EN TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,AVENIDA,AGUILA REAL,"25.823233, -100.365182",PARTICULAR
6419,2021,FEBRERO,2/17/2021,MIERCOLES,10:20:00,INVASION DE CARRIL,FINQIQUITADO,PLANTA DE RADIO,COLONIA,SOCRATES RIZO,CARRETERA,CARRETERA COLOMBIA,"25.825492, -100.29541",PARTICULAR
6532,2021,FEBRERO,2/17/2021,MIERCOLES,13:25:00,NO RESPETAR EL ALTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,SANTA MARTHA,AVENIDA,SANTA LUCIA,"25.80385, -100.388044",PARTICULAR
6155,2021,FEBRERO,2/17/2021,MIERCOLES,20:30:00,INVASION PARCIAL DE CARRIL,EN TRAMITE,PLANTA DE RADIO,COLONIA,FERNANDO A MILPA,CARRETERA,CARRETERA LAREDO,"25.810771, -100.271681",PARTICULAR
6298,2021,FEBRERO,2/18/2021,JUEVES,7:20:00,EXCESO DE VELOCIDAD,EN TRAMAITE,PLANTA DE RADIO,COLONIA,PRIVADA DEL SAUCE,AVENIDA,PASEO DE LA AMISTAD,"25.822325, -100.316556",MUNICIPALES
6566,2021,FEBRERO,2/19/2021,VIERNES,18:35:00,OTRO,EN TRAMITE,PLANTA DE RADIO,COLONIA,SORIANA SENDERO,CALLE,ESTACIONAMIENTO,"25.768782, -100.300223",PARTICULAR
6254,2021,FEBRERO,2/19/2021,VIERNES,19:00:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,LIBRAMIENTO NORESTE,"25.824773, -100.299955",PARTICULAR
6536,2021,FEBRERO,2/20/2021,SABADO,10:15:00,INVASION DE CARRIL,FINIQUITADO,PLANTA DE RADIO,COLONIA,SOCRATES RIZO,CARRETERA,CARRETERA MONCLOVA,"25.824773, -100.299955",PARTICULARES
6525,2021,FEBRERO,2/20/2021,SABADO,13:48:00,NO CEDER DERECHO DE PASO,FINIQUITADO,PLANTA DE RADIO,COLONIA,NUEVO ESCOBEDO,AVENIDA,ANTIGUO CAMINO A ESCOBEDO,"25.7952, -100.379226",PARTICULARES
6321,2021,FEBRERO,2/20/2021,SABADO,15:20:00,CABLES COLGADOS,FINIQUITADO,PLANTA DE RADIO,COLONIA,FLORES MAGON,CALLE,SERAFIN PEÑA,"25.806249, -100.328364",PARTICULARES
6483,2021,FEBRERO,2/21/2021,DOMINGO,1:10:00,ESTADO DE EBRIEDAD,EN TRAMITE,PLANTA DE RADIO,COLONIA,GLORIA MENDIOLA,CARRETERA,LIBRAMIENTO NOROESTE,"25.813982, -100.371099",MUNICIPALES
6568,2021,FEBRERO,2/21/2021,DOMINGO,16:30:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,FERNANDO A MILPA,CALLE,ZARZAMORA 500,"25.807873, -100.270072",PARTICULAR
6452,2021,FEBRERO,2/21/2021,DOMINGO,17:18:00,INICIAR MARCHA SIN PRECAUCION,EN TRAMITE,PLANTA DE RADIO,COLONIA,MISSION ANAHUAC,AVENIDA,REPUBLICA MEXICANA,"25.779238, -100.273489",PARTICULAR
6552,2021,FEBRERO,2/22/2021,LUNES,12:48:00,NO RESPETAR ALTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,FOMERREY 9,AVENIDA,PLINO DE ORDOÑEZ,"25.79232, -100.328362",PARTICULAR
6307,2021,FEBRERO,2/22/2021,LUNES,15:05:00,NO GUARDAR DISTANCIA,EN TRAMITE,PLANTA DE RADIO,COLONIA,SANTHA MARTHA,AVENIDA,SANTA ENGRACIA,"25.804115, -100.386326",PARTICULAR
10300,2022,MARZO,3/1/2022,MARTES,17:00:00,LATERAL PROYECCCION Y HUIDA,TRAMITE,PLANTA DE RADIO,COLONIA,FELIPE CARRILLO PUERTO,AVENIDA,RAUL SALINAS,"25.783137, -100.319882",PARTICULARES
6572,2021,FEBRERO,2/23/2021,MARTES,1:47:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,HACIENDA EL CANADA,AVENIDA,BARRAGAN,"25.787283, -100.302673",MUNICIPALES
10299,2022,MARZO,3/1/2022,MARTES,14:40:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,CENTRO ESCOBEDO,CALLE,J.GUERRA,"25.783137, -100.319882",PARTICULARES
6475,2021,FEBRERO,2/23/2021,MARTES,20:26:00,CONDICION DE CAMINO,ENTRAMITE,PLANTA DE RADIO,COLONIA,FOMERREY 9,AVENIDA,RAUL SALINAS,"25.792523, -100.327883",PARTICULAR
10551,2022,MARZO,3/1/2022,MARTES,11:55:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,EL VERGEL,AVENIDA,RAUL SALINAS,"25.806035, -100.34219",PARTICULARES
6596,2021,FEBRERO,2/24/2021,MIERCOLES,11:25:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,NUEVA ESPERANZA,AVENIDA,AGUALEGUAS,"25.799322, -100.394079",PARTICULAR
10224,2022,MARZO,3/1/2022,MARTES,9:00:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,NUEVA CASTILLA,LIRAMIENTO,LIBRAMIENTO NORESTE,"25.826323, -100.290942",PARTICULARES
6336,2021,FEBRERO,2/24/2021,MIERCOLES,16:22:00,INVASION PARCIAL DE CARRIL,FINIQUITADO,PLANTA DE RADIO,COLONIA,SOCRATES RIZO,CARRETERA,CARRETERA COLOMBIA,"25.81984, -100.29486",PARTICULAR
10118,2022,MARZO,3/1/2022,MARTES,20:55:00,ATROPELLO,FINIQUITADO,PLANTA DE RADIO,COLONIA,GIRASOLES 2,AVENIDA,AVENIDA RAUL SALINAS,"25.792139, -100.324612",NO APLICA
6491,2021,FEBRERO,2/24/2021,MIERCOLES,20:00:00,NO CEDER DERECHO DE PASO,FINNIQUITADO,PLANTA DE RADIO,COLONIA,ALIANZA,CARRETERA,CAMINO A LAS PEDRERAS,"25.837437, -100.412621",PARTICULAR
10501,2022,MARZO,3/1/2022,MARTES,20:28:00,DIVERSO(CAIDA DE BACHE),TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FFRANCISCO,CALLE,SAN FRANCISCO DE ASIS,"25.833109, -100.36713",PARTICULARES
6477,2021,FEBRERO,2/24/2021,MIERCOLES,20:26:00,OTRO,EN TRAMITE,PLANTA DE RADIO,COLONIA,VALLE DEL CANADA,CALLE,GUADALUPE CHAPA,"25.773371, -100.288881",PARTICULAR
10536,2022,MARZO,3/2/2022,MIERCOLES,13:50:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,VILLAS DE ESCOBEDO,AVENIDA,RAUL SALINAS,"25.786239, -100.321092",PARTICULARES
6255,2021,FEBRERO,2/25/2021,JUEVES,16:20:00,DERRIBAMIENTO DE CABLES,FINIQITADO,PLANTA DE RADIO,COLONIA,LOS CAVASITOS,CARRETERA,CARRETERA COLOMBIA,"25.786545, -100.292491",PPARTICULAR
10458,2022,MARZO,3/2/2022,MIERCOLES,14:10:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,VALLE DE SAN FRANCISCO,CALLE,SANTA ENGRACIA,"25.81089, -100.391137",PARTICULARES
6511,2021,FEBRERO,2/25/2021,JUEVES,16:45:00,OTRO,EN TRAMITE,PLANTA DE RADIO,COLONIA,RECIDENCIAL CALIFORNIA,AVENIDA,SANTA MONICA,"25.770826, -100.314707",PARTICULAR
10512,2022,MARZO,3/3/2022,JUEVES,11:11:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,HACIENDA EL CANADA,BOULEVARD,CARRETERA LAREDO,"25.780851, -100.286224",PARTICULARES
6553,2021,FEBRERO,2/26/2021,VIERNES,16:11:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,NEXXUS RUBI,AVENIDA,SANTA BARBARA,"25.772922, -100.308942",PARTICULAR
10376,2022,MARZO,3/3/2022,JUEVES,15:00:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,CARRETERA MONCLOVA,"25.824804, -100.300362",PARTICULARES
6640,2021,FEBRERO,2/26/2021,VIERNES,10:00:00,PERDIDA DE CONTRO,FINIQUITADO,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,AVENIDA,AGUILA REAL,"25.828841, -100.364837",PARTICULAR
10556,2022,MARZO,3/3/2022,JUEVES,15:10:00,CAIDA DE BACHE,EN TRAMITE,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO,CARRETERA,CARRETERA COLOMBIA,"25.772227, -100.292273",PARTICULARES
6493,2021,FEBRERO,2/26/2021,VIERNES,23:01:00,PERDIDA DE CONTROL,EN TRAMITE,PLANTA DE RADIO,COLONIA,ALIANZA REAL,CARRETERA,CAMINO A LAS PEDRERAS,"25.837437, -100.412621",PARTICULAR
10586,2022,MARZO,3/3/2022,JUEVES,21:20:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,EX HACIENDA EL CANADA,CARRETERA,CARRETERA LAREDO,"25.780851, -100.286224",PARTICULARES
6539,2021,FEBRERO,2/27/2021,SABADO,13:22:00,INICIAR MARCHA SIN PRECAUCION,FINIQUITADO,PLANTA DE RADIO,COLONIA,PRIVADAS DE ANAHUAC,AVENIDA,AV. SENDERO,"25.76927, -100.278772",PARTICULARES
10302,2022,MARZO,3/4/2022,VIERNES,9:20:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,PADRERAS DE LOS GIRASOLES,AVENIDA,RAUL SALINAS,"25.786278, -100.320916",PARTICULARES
6618,2021,FEBRERO,2/27/2021,SABADO,14:50:00,EXCESO DE VELOCIDAD,EN TRAMITE,PLANTA DE RADIO,COLONIA,NEXXUS PLATINO,CALLE,VIA BORELI,"25.774804, -100.309783",MUNICIPALES
10601,2022,MARZO,3/4/2022,VIERNES,16:30:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,EL VERGEL,CALLE-AVENIDA,RAUL SALINAS,"25.805579, -100.341644",PARTICULARES
6666,2021,FEBRERO,2/27/2021,SABADO,21:48:00,NO RESPETAR LUZ ROJA,FINIQUITADO,PLANTA DE RADIO,COLONIA,SOCRATES RIZZO,CARRETERA,CARRETERA COLOMBIA,"25.825492, -100.29541",PARTICULARES
10611,2022,MARZO,3/4/2022,VIERNES,17:30:00,LATERAL CON HUIDA,TRAMITE,PLANTA DE RADIO,COLONIA,,AVENIDA,CONSTITUCION,"25.838309, -100.410165",PARTICULARES
6592,2021,FEBRERO,2/28/2021,DOMINGO,0:30:00,EXCESO DE VELOCIDAD,EN TRAMITE,PLANTA DE RADIO,COLONIA,PASO CUCHARAS,CARRETERA,LIBRAMIENTO NOROESTE,"25.816254, -100.35803",FALLECIDO
10374,2022,MARZO,3/4/2022,VIERNES,17:45:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,SAN JOSE DE LOS SAUCES,BOULEVARD,LIBRAMIENTO NORESTE,"25.822295, -100.317209",PARTICULARES
6540,2021,FEBRERO,2/28/2021,DOMINGO,12:35:00,NO GUARDAR DISTANCIA,FINIQUITADO,PLANTA DE RADIO,COLONIA,HACIENDA LOS CANTO,AVENIDA,AV. SENDERO,"25.770709, -100.268715",PARTICULAR
10364,2022,MARZO,3/4/2022,VIERNES,20:20:00,ATROPELLO,EN TRAMITE,PLANTA DE RADIO,COLONIA,HACIENDAS DE ESCOBEDO,AVENIDA,AV. JUAREZ,"25.789685, -100.304936",PARTICULARES
6681,2021,FEBRERO,2/28/2021,DOMINGO,19:48:00,PEATON,FINIQUITADO,PLANTA DE RADIO,COLONIA,SOLIDARIDAD,AVENIDA,ACUEDUCTO,"25.78405, -100.331328",PEATON
10482,2022,MARZO,3/5/2022,SABADO,1:20:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,CARRETERA,AV. SENDERO,"25.767523, -100.293226",PARTICULARES
6674,2021,MARZO,3/1/2021,LUNES,12:10:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,SENDERO,AVENIDA,SAN MIGUEL,"25.848259, -100.374777",PARTICULAR
10588,2022,MARZO,3/5/2022,SABADO,14:15:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,VALLE NORD,CALLE,RAUL SALINAS,"25.767722, -100.316138",PARTICULARES
6480,2021,MARZO,3/2/2021,MARTES,10:48:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,FERNANDO A MILPA,CARRETERA,LAREDO,"25.810842, -100.271684",PARTICULAR
10591,2022,MARZO,3/5/2022,SABADO,14:20:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE IND. NEXXUS,AVENIDA,SENDERO,"25.765721, -100.308097",PARTICULARES
6558,2021,MARZO,3/2/2021,MARTES,13:07:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,MIRAVISTA,AVENIDA,PASEO DE LA AMISTAD,"25.803154, -100.313764",PARTICULAR
10602,2022,MARZO,3/5/2022,SABADO,20:30:00,CRUCERO,TRAMITE,PLANTA DE RADIO,COLONIA,GIRASOLES 4,CALLE,EUCALIPTO,"25.773296, -100.326587",PARTICULARES
6384,2021,MARZO,3/2/2021,MARTES,16:49:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,HACIENDAS DE ANAHUAC,AVENIDA,RAUL SALINAS,"25.764758, -100.3155",PARTICULAR
10476,2022,MARZO,3/6/2022,DOMINGO,3:42:00,ESTRELLAMIENTO,TRAMITE,PLANTA DE RADIO,COLONIA,PUERTA DE ANAHUAC,CARRETERA,CARRETERA LAREDO,"25.791746, -100.281352",PARTICULARES
6575,2021,MARZO,3/3/2021,MIERCOLES,15:45:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,SOCERATES RIZO,CARRETERA,CARRETERA COLOMBIA,"25.820258, -100.294906",PARTICULAR
10603,2022,MARZO,3/6/2022,DOMINGO,5:00:00,LATERAL CON HUIDA,TRAMITE,PLANTA DE RADIO,COLONIA,FRENTE AL PRESTAMO EXPRESS,CALLE,ALCATRACES,"25.790619, -100.322892",PARTICULARES
6560,2021,MARZO,3/4/2021,JUEVES,8:53:00,ESTRELLLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,CENTRO ESCOBEDO,AVENIDA,JUAREZ,"25.808192, -100.322924",PARTICULAR
10578,2022,MARZO,3/6/2022,DOMINGO,8:25:00,ESTRELLAMIENTO Y PROYECCION,FINIQUITADO,PLANTA DE RADIO,COLONIA,HACIENDAS DE ESCOBEDO,CALLE,HACIENDA LOS NOGALES,"25.783558, -100.306965",PARTICULARES
6687,2021,MARZO,3/4/2021,JUEVES,5:58:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,HACIENDAS DE ESCOBEDO,AVENIDA,BARRAGAN,"25.776471, -100.304183",PARTICULAR
10616,2022,MARZO,3/6/2022,DOMINGO,10:50:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,PUERTA DEL NORTE,CARRETERA,CARRETERA A LAREDO,"25.776516, -100.288204",PARTICULARES
6688,2021,MARZO,3/4/2021,JUEVES,11:50:00,ESTRELLAMIENTO CON PROYECCION,EN TRAIMTE,PLANTA DE RADIO,COLONIA,EX HACIENDA EL CANADA,AVENIDA,JUAREZ,"25.807864, -100.320438",PARTICULAR
10052,2022,MARZO,3/6/2022,DOMINGO,9:57:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,FELIPE CARRILLO,AVENIDA,AVENIDA RAUL SALINAS,"25.784163, -100.320293",PARTICULARES
6707,2021,MARZO,3/4/2021,JUEVES,14:30:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,FERNANDO A MILPA,CALLE,DURAZNO,"25.809175, -100.269686",PARTICULAR
10584,2022,MARZO,3/6/2022,DOMINGO,12:00:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PORTAL DEL FRAILE,CARRETERA,LIBRAMIENTO NORESTE,"25.801901, -100.413308",PARTICULARES
6936,2021,MARZO,3/5/2021,VIERNES,8:59:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,PASO CUCHARAS,AVENIDA,RAUL SALINAS,"25.811112, -100.344163",PARTICULAR
