 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
241,2021,MARZO,3/10/2021,MIERCOLES,15:29:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PORTAL DE SAN ROBERTO,CALLE,SAN MATEO,"25.632241529707684, -100.09886110223505",
33,2021,ENERO,1/14/2021,JUEVES,21:32:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.649065255332765, -100.08429925990521",
237,2021,MARZO,3/10/2021,MIERCOLES,8:21:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE CRISTAL,AVENIDA,SAN ROQUE,"25.600184708116966, -100.15733330223546",
5,2021,ENERO,1/15/2021,VIERNES,17:50:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA LUCIA,AVENIDA,ARTURO B DE LA GARZA,"25.655010868327302, -100.12330364641062",
246,2021,MARZO,3/12/2021,VIERNES,12:56:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.649297126935963, -100.08427145990515",
34,2021,ENERO,1/15/2021,VIERNES,17:10:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CALLE,CAMINO A LAS ESPINAS,"25.61674530059141, -100.1734980464112",
248,2021,MARZO,3/12/2021,VIERNES,13:40:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.649306798556534, -100.08427145990515",
35,2021,ENERO,1/15/2021,VIERNES,18:35:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,COLINAS DE LA MORENA,AVENIDA,CARR REYNOSA,"25.63794756911839, -100.08524565740827",
260,2021,MARZO,3/14/2021,DOMINGO,19:26:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FUENTE DE JUAREZ,CALLE,FUENTE DE LA ALEGRIA,"25.64461229970003, -100.10285037339966",
36,2021,ENERO,1/16/2021,SABADO,2:15:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CALLE,BAHIA CENTRAL,"25.6978792159909, -100.11078853106936",
29,2021,MARZO,3/14/2021,DOMINGO,9:44:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,HACIENDA REAL,CALLE,HACIENDA SAN JACINTO,"25.629223403447476, -100.1068718310702",
37,2021,ENERO,1/16/2021,SABADO,13:28:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL ACUEDUCTO,CALLE,MORELIA,"25.639634429746867, -100.17609936990101",
30,2021,MARZO,3/15/2021,LUNES,15:49:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.646388883693735, -100.09712183107004",
42,2021,ENERO,1/17/2021,DOMINGO,11:24:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PARAJE JUAREZ,CALLE,SAN MATEO,"25.63922218369712, -100.09467294456464",
264,2021,MARZO,3/15/2021,LUNES,20:48:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FOM. 131,AVENIDA,ARTURO B DE LA GARZA,"25.65198306931038, -100.10679487339955",
43,2021,ENERO,1/17/2021,DOMINGO,13:41:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SINAI,CALLE,SAUDITA,"25.645648555611174, -100.15905560223491",
262,2021,MARZO,3/15/2021,LUNES,5:56:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,NAPOLES,AVENIDA,RUIZ CORTINEZ,"25.696408219270673, -100.09974365990452",
45,2021,ENERO,1/18/2021,LUNES,15:49:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,TEOFILO SALINAS,"25.64190727420739, -100.08856752229364",
269,2021,MARZO,3/17/2021,MIERCOLES,17:05:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,BUGAMBILIAS,CALLE,MONTE KRISTAL,"25.619787457718033, -100.14727780223522",
46,2021,ENERO,1/18/2021,LUNES,16:47:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PRADERAS DE SAN JUAN,AVENIDA,TEOFILO SALINAS,"25.65494438368982, -100.08080560223476",
272,2021,MARZO,3/17/2021,MIERCOLES,20:32:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,TRINIDAD,CALLE,TRINIDAD,"25.616861083707253, -100.17973293107046",
49,2021,ENERO,1/19/2021,MARTES,17:50:00,ATROPELLO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CALLE,MARSALA,"25.69278745176602, -100.11478414456384",
274,2021,MARZO,3/18/2021,JUEVES,19:29:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.649326141795274, -100.08428218874033",
52,2021,ENERO,1/20/2021,MIERCOLES,11:10:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,COLINAS DE LA MORENA,AVENIDA,CARR REYNOSA,"25.63808540274376, -100.08547364515601",
278,2021,MARZO,3/19/2021,VIERNES,18:45:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EJIDO CALDERON,AVENIDA,JUAREZ APODACA,"25.678556791426804, -100.10989524456404",
51,2021,ENERO,1/20/2021,MIERCOLES,7:45:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,GARDENIAS,AVENIDA,SAN ROQUE,"25.634160086787382, -100.15574809880572",
282,2021,MARZO,3/20/2021,SABADO,9:40:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CALLE,CAMINO A LAS ESPINAS,"25.615055583708116, -100.17355560223524",
52,2021,ENERO,1/21/2021,JUEVES,15:54:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE CONDESA,AVENIDA,ELOY CAVAZOS,"25.618473406064115, -100.10673293107038",
283,2021,MARZO,3/20/2021,SABADO,9:55:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS CANTAROS,AVENIDA,ELOY CAVAZOS,"25.626066477721807, -100.12027145990547",
59,2021,ENERO,1/23/2021,SABADO,10:54:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO LAS LOMAS,CALLE,PASEO DE LAS LOMAS,"25.639231856134174, -100.11486110223494",
287,2021,MARZO,3/20/2021,SABADO,21:58:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS QUINTAS,CALLE,QUINTA ABASOLO,"25.6182512061181, -100.0903440310704",
7,2021,ENERO,1/23/2021,SABADO,22:50:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN MARCOS,AVENIDA,SAN ROQUE,"25.627936030407188, -100.15458330223511",
293,2021,MARZO,3/21/2021,DOMINGO,23:25:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LA MORENA,AVENIDA,CARR REYNOSA,"25.63791668369762, -100.08525000223496",
65,2021,ENERO,1/24/2021,DOMINGO,15:15:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,MADRID,"25.676019322589912, -100.0882992599048",
292,2021,MARZO,3/21/2021,DOMINGO,21:37:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAGOSD E ZIRANDARO,CALLE,LAGOS DE ZIRANDARO,"25.64084295600286, -100.13669440223494",
68,2021,ENERO,1/25/2021,LUNES,7:35:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE DEL VIRREY,AVENIDA,CARR REYNOSA,"25.659120754513, -100.14374804641062",
294,2021,MARZO,3/22/2021,LUNES,1:43:00,VOLCADURA,PENDIENTE,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CALLE,LOMAS DE CHAPULTEPEC,"25.625149778019182, -100.0941154887407",
69,2021,ENERO,1/25/2021,LUNES,11:46:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PUNTA ESMERALDA,AVENIDA,ELOY CAVAZOS,"25.640926355996132, -100.15599365990533",
298,2021,MARZO,3/24/2021,MIERCOLES,9:58:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,QUINTA LAS SABINAS,AVENIDA,ARTURO B DE LA GARZA,"25.655778996979528, -100.1272778022347",
72,2021,ENERO,1/26/2021,MARTES,7:01:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,10 DE MAYO,CALLE,LAS FLORES,"25.61353343737376, -100.17775482856649",
302,2021,MARZO,3/25/2021,JUEVES,11:49:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,AVENIDA,ELOY CAVAZOS,"25.64298185582866, -100.16413890223488",
8,2021,ENERO,1/27/2021,MIERCOLES,17:20:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CALLE,CAMINO A LAS ESPINAS,"25.6181666837067, -100.17332257340011",
304,2021,MARZO,3/26/2021,VIERNES,7:54:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,BUROCRATAS DE GUADALUPE,AVENIDA,SAN ROQUE,"25.638233073774, -100.15428853107011",
74,2021,ENERO,1/27/2021,MIERCOLES,7:12:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EX HDA EL ROSARIO,AVENIDA,EX HDA EL ROSARIO,"25.64127495489051, -100.17022812112499",
310,2021,MARZO,3/27/2021,SABADO,20:40:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS CANTAROS,AVENIDA,ELOY CAVAZOS,"25.626066477721807, -100.1202500022351",
80,2021,ENERO,1/28/2021,JUEVES,13:30:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.645397632081554, -100.09553795613674",
38,2021,MARZO,3/28/2021,DOMINGO,9:00:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,AVENIDA,ELOY CAVAZOS,"25.64219438369576, -100.16098927339974",
78,2021,ENERO,1/28/2021,JUEVES,11:33:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CALLE,SANTA LUISA  DE MARILLAC,"25.620594279496856, -100.17728853107035",
313,2021,MARZO,3/28/2021,DOMINGO,9:39:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,NAPOLES,AVENIDA,RUIZ CORTINEZ,"25.69777898673719, -100.10831633106929",
79,2021,ENERO,1/28/2021,JUEVES,11:50:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.65434295490249, -100.08146147339956",
322,2021,MARZO,3/30/2021,MARTES,15:01:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,ISMAEL FLORES,AVENIDA,CARR REYNOSA,"25.62850120362337, -100.07213890223511",
10,2021,ENERO,1/29/2021,VIERNES,13:39:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN ANTONIO,AVENIDA,CARR REYNOSA,"25.623009657455533, -100.06442294456475",
326,2021,MARZO,3/30/2021,MARTES,22:27:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS BUGAMBILIAS,CALLE,GERANIO,"25.614326155986912, -100.15303853107044",
86,2021,ENERO,1/29/2021,VIERNES,12:35:00,VOLCADURA,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE CONDESA,AVENIDA,ELOY CAVAZOS,"25.61850242841447, -100.10675438874077",
323,2021,MARZO,3/30/2021,MARTES,18:12:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,AVENIDA,JUAREZ APODACA,"25.673103932143825, -100.10055998874009",
85,2021,ENERO,1/29/2021,VIERNES,3:15:00,SALIDA DE CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN MATEO,CALLE,SAN MATEO,"25.543346785701978, -100.11993181757691",
231,2021,MARZO,3/31/2021,MIERCOLES,22:05:00,VOLCADURA,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,ARCADIA,CALLE,ARCADIA,"25.611519333073193, -100.18007257340014",
89,2021,ENERO,1/30/2021,SABADO,14:27:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EJIDO JUAREZ,CALLE,JUAREZ APODACA,"25.662271975105092, -100.08180642345252",
327,2021,MARZO,3/31/2021,MIERCOLES,1:23:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.654963726014596, -100.08081633106994",
91,2021,ENERO,1/30/2021,SABADO,20:08:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS HUERTOS,CALLE,SAN MATEO,"25.6257028366395, -100.10261548874064",
2,2021,ENERO,1/1/2021,VIERNES,10:51:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN ANTONIO,CALLE,PASEO DE SAN JUAN,"25.6468345991588, -100.06458964456448",
92,2021,ENERO,1/31/2021,DOMINGO,1:36:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,LAS LOMAS,AVENIDA,ARTURO B DE LA GARZA,"25.659826747525262, -100.131852293951",
7,2021,ENERO,1/3/2021,DOMINGO,14:40:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VIVIENDA MAGDALENAS,AVENIDA,SAN ROQUE,"25.61385263269436, -100.15535037340005",
13,2021,ENERO,1/31/2021,DOMINGO,12:40:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN MATEO,CALLE,SAN MATEO,"25.53586108374442, -100.11560037340111",
10,2021,ENERO,1/4/2021,LUNES,23:42:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,EX HDA EL ROSARIO,AVENIDA,ELOY CAVAZOS,"25.64427949675049, -100.16950753484035",
94,2021,ENERO,1/31/2021,DOMINGO,6:44:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.649352626927037, -100.08442108874043",
9,2021,ENERO,1/4/2021,LUNES,11:56:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN MIGUELITO,CALLE,SAN MATEO,"25.635990310999553, -100.09671147339982",
97,2021,ENERO,1/31/2021,DOMINGO,8:23:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,COAHUILA,CALLE,TORREON,"25.66373953224334, -100.13949309149494",
12,2021,ENERO,1/6/2021,MIERCOLES,8:30:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,AVENIDA,ELOY CAVAZOS,"25.639962511319673, -100.15273927339973",
2,2021,MARZO,3/2/2021,MARTES,19:49:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.655045912535268, -100.0808889022347",
1,2021,ENERO,1/7/2021,JUEVES,22:52:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.64316234177209, -100.09231504791097",
211,2021,MARZO,3/3/2021,MIERCOLES,19:54:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE CONDESA,AVENIDA,ELOY CAVAZOS,"25.618473406064115, -100.1067222022352",
15,2021,ENERO,1/7/2021,JUEVES,22:43:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.64847471383268, -100.08470513106997",
26,2021,MARZO,3/4/2021,JUEVES,20:39:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN FRANCISCO,CALLE,SAN FRANCISCO,"25.62524153084485, -100.1250492599055",
2,2021,ENERO,1/8/2021,VIERNES,8:48:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN JOSE,AVENIDA,CARR REYNOSA,"25.628602630298843, -100.07227145990544",
213,2021,MARZO,3/4/2021,JUEVES,20:55:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PORTAL DE JUAREZ,CALLE,SAN MATEO,"25.630001203258068, -100.10013890223499",
17,2021,ENERO,1/9/2021,SABADO,6:27:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,RIVERA DE LA MORENA,CALLE,PASEO DE SAN JUAN,"25.648962512044953, -100.07095513107004",
218,2021,MARZO,3/5/2021,VIERNES,11:03:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CALLE,SAN MATEO,"25.64177054486045, -100.0934658599053",
21,2021,ENERO,1/10/2021,DOMINGO,21:27:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,FUENTE DE PIEDRA,AVENIDA,CARR REYNOSA,"25.629523060375586, -100.07363865412731",
227,2021,MARZO,3/6/2021,SABADO,19:55:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.643083283695233, -100.09236110223489",
23,2021,ENERO,1/11/2021,LUNES,16:12:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,RANCHO VIEJO,AVENIDA,ACUEDUCTO,"25.63189977582923, -100.17625634456464",
226,2021,MARZO,3/6/2021,SABADO,17:46:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,JULIO CISNEROS,"25.64513042761325, -100.09854925990524",
26,2021,ENERO,1/12/2021,MARTES,19:40:00,VOLCADURA,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARDENIAS,CALLE,SAN ROQUE,"25.63424230596319, -100.15577089758048",
225,2021,MARZO,3/6/2021,SABADO,13:40:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,AMERICA UNIDA,AVENIDA,SAN ROQUE,"25.64904834190791, -100.14380560223479",
32,2021,ENERO,1/14/2021,JUEVES,15:58:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS COMETAS,CALLE,LAS TORRES,"25.609227037433328, -100.1551029018463",
228,2021,MARZO,3/6/2021,SABADO,20:45:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JUAN,AVENIDA,TEOFILO SALINAS,"25.65495405485259, -100.08080560223476",
6,2021,ENERO,1/15/2021,VIERNES,22:27:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL SEMINARIO,CALLE,JUAN PABLO (II),"25.61798063539255, -100.12266221572965",
242,2021,MARZO,3/10/2021,MIERCOLES,15:29:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,NARANJOS,CALLE,ANTIGUO CAMINO A RANCHO VIEJO,"25.632058021821408, -100.16326073107024",
39,2021,ENERO,1/16/2021,SABADO,17:16:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,AVENIDA,BENITO JUAREZ,"25.639315256127215, -100.15678414456448",
247,2021,MARZO,3/12/2021,VIERNES,17:55:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CALLE,JUAREZ APODACA,"25.681908221631325, -100.11643367339916",
41,2021,ENERO,1/17/2021,DOMINGO,6:37:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,COAHUILA,AVENIDA,COAHUILA,"25.667005530954746, -100.13536159517767",
249,2021,MARZO,3/12/2021,VIERNES,23:05:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JUAN,AVENIDA,TEOFILO SALINAS,"25.65494438368982, -100.08080560223476",
47,2021,ENERO,1/19/2021,MARTES,14:36:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN ANTONIO,CALLE,ARCO VIAL,"25.6488707553486, -100.07004487339961",
251,2021,MARZO,3/13/2021,SABADO,8:45:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,CARR REYNOSA,"25.640871972917623, -100.08927780223489",
53,2021,ENERO,1/21/2021,JUEVES,18:40:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DEL SEMINARIO,CALLE,VALLE DE SAN ANTOINO,"25.626907010267995, -100.10737183107025",
248,2021,MARZO,3/13/2021,SABADO,4:53:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,ARBOLEDAS DE SAN ROQUE,CALLE,ENCINO,"25.601824934646803, -100.15386110223547",
54,2021,ENERO,1/22/2021,VIERNES,12:32:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,AVENIDA,ELOY CAVAZOS,"25.64002054557017, -100.15281437524604",
253,2021,MARZO,3/14/2021,DOMINGO,3:24:00,SALIDA DE CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,AVENIDA,ARTURO B DE LA GARZA,"25.65713888368894, -100.13482257339952",
56,2021,ENERO,1/22/2021,VIERNES,23:17:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.651936026506952, -100.08287817339955",
259,2021,MARZO,3/14/2021,DOMINGO,17:47:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PRADERAS DE ORIENTE,CALLE,DESIERTO DE ARGELIA,"25.61939977988422, -100.0884444022352",
62,2021,ENERO,1/23/2021,SABADO,18:09:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.64634117303405, -100.09714219468685",
261,2021,MARZO,3/14/2021,DOMINGO,20:02:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,HECTOR CABALLERO,CALLE,HECTOR CABALLERO,"25.63673307426083, -100.12617743107016",
60,2021,ENERO,1/23/2021,SABADO,16:28:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE CONDESA,AVENIDA,ELOY CAVAZOS,"25.618473406064115, -100.10676511757595",
256,2021,MARZO,3/14/2021,DOMINGO,14:52:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,AMERICA UNIDA,AVENIDA,SAN ROQUE,"25.649019326981044, -100.14379487339961",
63,2021,ENERO,1/23/2021,SABADO,17:13:00,ATROPELLO,PENDIENTE,CENTRAL DE RADIO,COLONIA,MONTE KRISTAL,CALLE,MONTE IDEAL,"25.61501810931086, -100.14337817340008",
266,2021,MARZO,3/16/2021,MARTES,13:50:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS CANTAROS,AVENIDA,ELOY CAVAZOS,"25.626066477721807, -100.1202500022351",
66,2021,ENERO,1/24/2021,DOMINGO,17:56:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CALLE,COLINAS DE LA MORENA,"25.630078621238496, -100.09346367604853",
268,2021,MARZO,3/17/2021,MIERCOLES,8:16:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,AVENIDA,ARTURO B DE LA GARZA,"25.65717756762366, -100.13482257339952",
64,2021,ENERO,1/24/2021,DOMINGO,1:49:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL HUIZACHE,"25.675980666951975, -100.08823491572888",
270,2021,MARZO,3/17/2021,MIERCOLES,17:25:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,AVENIDA,ARTURO B DE LA GARZA,"25.65289976901285, -100.1125770599051",
76,2021,ENERO,1/27/2021,MIERCOLES,14:46:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,HACIENDA REAL,CALLE,SAN MATEO,"25.627632829807997, -100.10146088939194",
267,2021,MARZO,3/17/2021,MIERCOLES,4:03:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,HACIENDA SAN MARCOS,AVENIDA,SAN ROQUE,"25.627992750447508, -100.15459403107025",
77,2021,ENERO,1/27/2021,MIERCOLES,20:58:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.64847471383268, -100.08470513106997",
273,2021,MARZO,3/18/2021,JUEVES,3:03:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VILLAS DE LA HACIENDA,AVENIDA,ELOY CAVAZOS,"25.64154712819571, -100.1586496310701",
81,2021,ENERO,1/28/2021,JUEVES,17:48:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARDENIAS,AVENIDA,SAN ROQUE,"25.634307597621305, -100.15580040187724",
275,2021,MARZO,3/18/2021,JUEVES,22:08:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN ANTONIO,CALLE,SAN ANTONIO,"25.624594278199435, -100.06316670223514",
9,2021,ENERO,1/29/2021,VIERNES,7:31:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CALLE,SAN GERMAN,"25.61260518047857, -100.16915401757608",
31,2021,MARZO,3/18/2021,JUEVES,22:45:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LA TRINIDAD,CALLE,SANTA NATALIA,"25.615648558054836, -100.18215597340003",
84,2021,ENERO,1/29/2021,VIERNES,3:15:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,MONTE KRISTAL,CALLE,SAN ROQUE,"25.627649777208077, -100.15471585990542",
32,2021,MARZO,3/19/2021,VIERNES,16:38:00,CAIDA DE PERSONA,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,MADRID,"25.673130423059792, -100.0871111022345",
90,2021,ENERO,1/30/2021,SABADO,18:31:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,AVENIDA,ARTURO B DE LA GARZA,"25.65907574633198, -100.13271927393917",
